refID,pos,ref,fA,fC,fG,fU,rA,rC,rG,rU,f_total,r_total,edited,unedited,rsedited,rsunedited,total,rstotal,editp,rseditp,binomial,bBH,refID_1,ref_1,fA_1,fC_1,fG_1,fU_1,rA_1,rC_1,rG_1,rU_1,f_total_1,r_total_1,edited_1,unedited_1,rsedited_1,rsunedited_1,total_1,rstotal_1,editp_1,rseditp_1,binomial_1,bBH_1,refID_2,ref_2,fA_2,fC_2,fG_2,fU_2,rA_2,rC_2,rG_2,rU_2,f_total_2,r_total_2,edited_2,unedited_2,rsedited_2,rsunedited_2,total_2,rstotal_2,editp_2,rseditp_2,binomial_2,bBH_2,refID_3,ref_3,fA_3,fC_3,fG_3,fU_3,rA_3,rC_3,rG_3,rU_3,f_total_3,r_total_3,edited_3,unedited_3,rsedited_3,rsunedited_3,total_3,rstotal_3,editp_3,rseditp_3,binomial_3,bBH_3
Phylloglossum_drummondii_cp_1kb,59702,G,0,0,85,0,0,1217,0,9501,85,10718,9501,1217,0,85,10718,85,0.8864526963985818,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,65,0,0,1059,0,10121,65,11180,10121,1059,0,65,11180,65,0.9052772808586762,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,94,0,0,529,0,8908,94,9437,8908,529,0,94,9437,94,0.9439440500158949,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,30,0,0,910,0,1655,30,2565,1655,910,0,30,2565,30,0.645224171539961,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,59711,G,0,0,94,0,0,3096,0,7757,94,10853,7757,3096,0,94,10853,94,0.714733253478301,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,67,0,0,2874,0,8304,67,11178,8304,2874,0,67,11178,67,0.7428878153515834,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,99,0,0,2062,0,7262,99,9324,7262,2062,0,99,9324,99,0.7788502788502788,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,32,0,0,1615,0,1010,32,2625,1010,1615,0,32,2625,32,0.38476190476190475,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,59726,G,0,0,90,0,0,4243,0,6780,90,11023,6780,4243,0,90,11023,90,0.615077565091173,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,65,0,0,4403,0,6826,65,11229,6826,4403,0,65,11229,65,0.6078902840858491,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,103,0,0,1690,0,7677,103,9367,7677,1690,0,103,9367,103,0.8195793743994876,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,32,0,0,2257,0,384,32,2641,384,2257,0,32,2641,32,0.145399469897766,0.0,1.643723029680469e-76,1.4788569043429902e-74
Phylloglossum_drummondii_cp_1kb,60271,G,0,0,103,0,0,575,0,10042,103,10617,10042,575,0,103,10617,103,0.9458415748328153,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,75,0,0,558,0,10778,75,11336,10778,558,0,75,11336,75,0.9507762879322512,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,115,0,0,460,0,9274,115,9734,9274,460,0,115,9734,115,0.9527429628107664,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,75,0,0,108,0,2569,75,2677,2569,108,0,75,2677,75,0.9596563317146058,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,60514,G,0,0,58,0,0,2060,0,9333,58,11393,9333,2060,0,58,11393,58,0.8191872202229439,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,42,0,0,1868,0,11175,42,13043,11175,1868,0,42,13043,42,0.8567814153185617,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,57,0,0,1852,0,8389,57,10241,8389,1852,0,57,10241,57,0.8191582853236988,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,15,0,0,1189,0,1649,15,2838,1649,1189,0,15,2838,15,0.5810429880197322,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,60640,G,0,0,49,0,0,6862,0,476,49,7338,476,6862,0,49,7338,49,0.06486781139275007,0.0,1.1887290530260388e-8,4.090043070903077e-7,Phylloglossum_drummondii_cp_1kb,G,0,0,47,0,0,8721,0,665,47,9386,665,8721,0,47,9386,47,0.0708502024291498,0.0,1.2578994603649138e-18,1.1347187794629256e-16,Phylloglossum_drummondii_cp_1kb,G,0,0,75,0,0,5906,0,1032,75,6938,1032,5906,0,75,6938,75,0.14874603632170655,0.0,1.459020402673296e-209,1.5346338687972406e-207,Phylloglossum_drummondii_cp_1kb,G,0,0,9,0,0,1783,0,269,9,2052,269,1783,0,9,2052,9,0.1310916179337232,0.0,1.222363035292419e-45,1.0501801765915975e-43
Phylloglossum_drummondii_cp_1kb,60649,G,0,0,52,0,0,5350,0,2162,52,7512,2162,5350,0,52,7512,52,0.28780617678381254,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,48,0,0,6419,0,3218,48,9637,3218,6419,0,48,9637,48,0.3339213448168517,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,83,0,0,4188,0,2962,83,7150,2962,4188,0,83,7150,83,0.41426573426573426,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,9,0,0,1240,0,879,9,2119,879,1240,0,9,2119,9,0.414818310523832,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,60661,G,0,0,44,0,0,6044,0,1039,44,7083,1039,6044,0,44,7083,44,0.14668925596498658,0.0,2.3820028775598703e-206,1.1257861637647952e-204,Phylloglossum_drummondii_cp_1kb,G,0,0,44,0,0,7200,0,1738,44,8938,1738,7200,0,44,8938,44,0.1944506601029313,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,71,0,0,5270,0,1474,71,6744,1474,5270,0,71,6744,71,0.21856465005931197,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,10,0,0,1690,0,354,10,2044,354,1690,0,10,2044,10,0.17318982387475537,0.0,2.680570806270436e-91,2.464596746133647e-89
Phylloglossum_drummondii_cp_1kb,60707,G,0,0,49,0,0,5625,0,1238,49,6863,1238,5625,0,49,6863,49,0.18038758560396329,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,47,0,0,6172,0,2063,47,8235,2063,6172,0,47,8235,47,0.2505160898603522,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,95,0,0,4665,0,1521,95,6186,1521,4665,0,95,6186,95,0.24587778855480116,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,12,0,0,1382,0,346,12,1728,346,1382,0,12,1728,12,0.20023148148148148,0.0,2.0540476262208345e-107,1.9308968784066077e-105
Phylloglossum_drummondii_cp_1kb,60712,G,0,0,46,0,0,2049,0,4858,46,6907,4858,2049,0,46,6907,46,0.7033444331837266,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,51,0,0,2208,0,6018,51,8226,6018,2208,0,51,8226,51,0.7315827862873815,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,92,0,0,1366,0,4757,92,6123,4757,1366,0,92,6123,92,0.7769067450596113,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,12,0,0,269,0,1449,12,1718,1449,269,0,12,1718,12,0.8434225844004657,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,60713,G,0,0,48,0,0,6416,0,647,48,7063,647,6416,0,48,7063,48,0.09160413422058615,0.0,1.552415315430704e-47,6.173978267682533e-46,Phylloglossum_drummondii_cp_1kb,G,0,0,52,0,0,7196,0,1147,52,8343,1147,7196,0,52,8343,52,0.1374805225937912,0.0,2.1823284985289718e-204,2.337739171383774e-202,Phylloglossum_drummondii_cp_1kb,G,0,0,94,0,0,5322,0,907,94,6229,907,5322,0,94,6229,94,0.1456092470701557,0.0,2.745749519135645e-178,2.8567689942775915e-176,Phylloglossum_drummondii_cp_1kb,G,0,0,12,0,0,1555,0,191,12,1746,191,1555,0,12,1746,12,0.10939289805269187,0.0,2.3980877895380835e-23,1.9637154035971426e-21
Phylloglossum_drummondii_cp_1kb,60723,G,0,0,52,0,0,2189,0,5056,52,7245,5056,2189,0,52,7245,52,0.6978605935127674,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,51,0,0,2239,0,6235,51,8474,6235,2239,0,51,8474,51,0.7357800330422469,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,107,0,0,1423,0,4942,107,6365,4942,1423,0,107,6365,107,0.77643362136685,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,17,0,0,279,0,1497,17,1776,1497,279,0,17,1776,17,0.8429054054054054,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,60758,G,0,0,48,0,0,3588,0,3298,48,6886,3298,3588,0,48,6886,48,0.47894278245715943,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,44,0,0,3460,0,4463,44,7923,4463,3460,0,44,7923,44,0.5632967310362237,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,96,0,0,2694,0,3736,96,6430,3736,2694,0,96,6430,96,0.5810264385692069,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,21,0,0,787,0,1040,21,1827,1040,787,0,21,1827,21,0.5692391899288451,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,60762,G,0,0,45,0,0,1600,0,5311,45,6911,5311,1600,0,45,6911,45,0.768485023874982,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,49,0,0,1548,0,6451,49,7999,6451,1548,0,49,7999,49,0.8064758094761845,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,98,0,0,1119,0,5308,98,6427,5308,1119,0,98,6427,98,0.82589077330014,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,23,0,0,229,0,1597,23,1826,1597,229,0,23,1826,23,0.8745892661555312,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,60768,G,0,0,50,0,0,5131,0,1720,50,6851,1720,5131,0,50,6851,50,0.2510582396730404,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,51,0,0,5293,0,2656,51,7949,2656,5293,0,51,7949,51,0.33413007925525223,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,100,0,0,4310,0,2083,100,6393,2083,4310,0,100,6393,100,0.32582512122634133,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,24,0,0,1408,0,404,24,1812,404,1408,0,24,1812,24,0.2229580573951435,0.0,1.0736259024083982e-141,1.0468102228924303e-139
Phylloglossum_drummondii_cp_1kb,60780,G,0,0,46,0,0,2020,0,4650,46,6670,4650,2020,0,46,6670,46,0.697151424287856,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,51,0,0,1943,0,5793,51,7736,5793,1943,0,51,7736,51,0.7488366080661841,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,101,0,0,1298,0,4899,101,6197,4899,1298,0,101,6197,101,0.790543811521704,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,24,0,0,266,0,1482,24,1748,1482,266,0,24,1748,24,0.8478260869565217,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,60792,G,0,0,52,0,0,1941,0,5291,52,7232,5291,1941,0,52,7232,52,0.7316095132743363,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,50,0,0,1866,0,6315,50,8181,6315,1866,0,50,8181,50,0.7719105243857719,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,99,0,0,1281,0,5517,99,6798,5517,1281,0,99,6798,99,0.8115622241835834,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,24,0,0,260,0,1697,24,1957,1697,260,0,24,1957,24,0.8671435871231477,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,60815,G,0,0,54,0,0,2059,0,5423,54,7482,5423,2059,0,54,7482,54,0.7248062015503876,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,49,0,0,1924,0,6291,49,8215,6291,1924,0,49,8215,49,0.7657942787583688,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,103,0,0,1360,0,5602,103,6962,5602,1360,0,103,6962,103,0.8046538351048549,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,21,0,0,277,0,1775,21,2052,1775,277,0,21,2052,21,0.865009746588694,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,60837,G,0,0,37,0,0,730,0,7134,37,7864,7134,730,0,37,7864,37,0.9071719226856562,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,37,0,0,539,0,8080,37,8619,8080,539,0,37,8619,37,0.9374637428936071,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,79,0,0,401,0,7104,79,7505,7104,401,0,79,7505,79,0.9465689540306462,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,20,0,0,103,0,2057,20,2160,2057,103,0,20,2160,20,0.9523148148148148,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,60861,G,0,0,35,0,0,1189,0,5892,35,7081,5892,1189,0,35,7081,35,0.8320858635785906,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,41,0,0,1174,0,6767,41,7941,6767,1174,0,41,7941,41,0.8521596776224657,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,73,0,0,1130,0,5872,73,7002,5872,1130,0,73,7002,73,0.8386175378463296,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,22,0,0,455,0,1526,22,1981,1526,455,0,22,1981,22,0.7703180212014135,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,60873,G,0,0,31,0,0,992,0,5592,31,6584,5592,992,0,31,6584,31,0.8493317132442284,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,35,0,0,1012,0,6302,35,7314,6302,1012,0,35,7314,35,0.8616352201257862,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,51,0,0,941,0,5515,51,6456,5515,941,0,51,6456,51,0.8542441140024783,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,18,0,0,238,0,1563,18,1801,1563,238,0,18,1801,18,0.8678511937812327,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,60999,G,0,0,29,0,0,1403,0,7475,29,8878,7475,1403,0,29,8878,29,0.8419689119170984,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,31,0,0,1259,0,7897,31,9156,7897,1259,0,31,9156,31,0.8624945391000437,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,2,0,0,1635,0,7311,2,8946,7311,1635,0,2,8946,2,0.8172367538564722,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,22,0,0,774,0,1773,22,2547,1773,774,0,22,2547,22,0.696113074204947,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,63018,G,0,0,273,0,0,348,0,12150,273,12498,12150,348,0,273,12498,273,0.9721555448871819,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,178,0,0,243,0,13041,178,13284,13041,243,0,178,13284,178,0.9817073170731707,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,246,0,0,652,0,7403,246,8055,7403,652,0,246,8055,246,0.919056486654252,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,96,0,0,520,0,2495,96,3015,2495,520,0,96,3015,96,0.8275290215588723,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,63266,G,0,0,144,0,0,427,0,10767,144,11194,10767,427,0,144,11194,144,0.9618545649455065,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,110,0,0,290,0,11081,110,11371,11081,290,0,110,11371,110,0.9744965262509894,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,141,0,0,468,0,6204,141,6672,6204,468,0,141,6672,141,0.9298561151079137,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,37,0,0,456,0,2245,37,2701,2245,456,0,37,2701,37,0.8311736393928175,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,63656,G,0,0,79,0,0,114,0,8304,79,8418,8304,114,0,79,8418,79,0.9864575908766928,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,50,0,0,87,0,8601,50,8688,8601,87,0,50,8688,50,0.9899861878453039,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,66,0,0,136,0,5704,66,5840,5704,136,0,66,5840,66,0.9767123287671233,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,16,0,0,19,0,2607,16,2626,2607,19,0,16,2626,16,0.9927646610814927,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,63799,G,0,0,106,0,0,4897,0,8650,106,13547,8650,4897,0,106,13547,106,0.638517753008046,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,80,0,0,4563,0,9336,80,13899,9336,4563,0,80,13899,80,0.6717030002158428,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,96,0,0,3821,0,5210,96,9031,5210,3821,0,96,9031,96,0.5769017827483114,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,25,0,0,3244,0,503,25,3747,503,3244,0,25,3747,25,0.13424072591406458,0.0,3.4345065695705927e-87,3.143998306458879e-85
Phylloglossum_drummondii_cp_1kb,65266,C,0,723,0,155814,0,0,35,0,156537,35,155814,723,0,35,156537,35,0.9953812836581767,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,573,0,177413,0,0,22,0,177986,22,177413,573,0,22,177986,22,0.9967806456687605,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1238,0,109089,0,0,25,0,110327,25,109089,1238,0,25,110327,25,0.9887788120768262,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,386,0,64799,0,0,14,0,65185,14,64799,386,0,14,65185,14,0.9940783922681599,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,65980,C,0,355,0,144879,0,0,18,0,145234,18,144879,355,0,18,145234,18,0.9975556687827919,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,302,0,158609,0,0,12,0,158911,12,158609,302,0,12,158911,12,0.9980995651654071,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,369,0,119800,0,0,16,0,120169,16,119800,369,0,16,120169,16,0.9969293245346138,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,652,0,68586,0,0,4,0,69238,4,68586,652,0,4,69238,4,0.9905832057540657,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,65986,C,0,387,0,142730,0,0,17,0,143117,17,142730,387,0,17,143117,17,0.9972959187238414,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,386,0,156041,0,0,11,0,156427,11,156041,386,0,11,156427,11,0.9975323953026012,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,465,0,118414,0,0,17,0,118879,17,118414,465,0,17,118879,17,0.996088459694311,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,604,0,68450,0,0,4,0,69054,4,68450,604,0,4,69054,4,0.9912532221160252,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,66145,C,0,288,0,143296,0,0,17,0,143584,17,143296,288,0,17,143584,17,0.9979942054825051,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,251,0,133174,0,0,14,0,133425,14,133174,251,0,14,133425,14,0.9981187933295859,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,263,0,111458,0,0,16,0,111721,16,111458,263,0,16,111721,16,0.9976459215366852,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,4636,0,50711,0,0,6,0,55347,6,50711,4636,0,6,55347,6,0.9162375557844147,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,66944,C,0,363,0,1716,0,0,26,0,2079,26,1716,363,0,26,2079,26,0.8253968253968254,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,359,0,2205,0,0,31,0,2564,31,2205,359,0,31,2564,31,0.859984399375975,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,26,0,206,0,0,56,0,232,56,206,26,0,56,232,56,0.8879310344827587,0.0,4.7489169385642236e-235,5.050324212893761e-233,Phylloglossum_drummondii_cp_1kb,C,0,106,0,359,0,0,6,0,465,6,359,106,0,6,465,6,0.7720430107526882,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,67208,C,0,446,0,3279,0,0,56,0,3725,56,3279,446,0,56,3725,56,0.880268456375839,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,403,0,3950,0,0,62,0,4353,62,3950,403,0,62,4353,62,0.9074201699977027,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,456,0,2823,0,0,72,0,3279,72,2823,456,0,72,3279,72,0.8609332113449222,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,367,0,352,0,0,13,0,719,13,352,367,0,13,719,13,0.48956884561891517,0.0,5.402114344926791e-252,5.662226150635016e-250
Phylloglossum_drummondii_cp_1kb,67298,C,0,393,0,3180,0,0,49,0,3573,49,3180,393,0,49,3573,49,0.8900083963056256,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,380,0,3582,0,0,56,0,3962,56,3582,380,0,56,3962,56,0.9040888440181727,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,421,0,2704,0,0,66,0,3125,66,2704,421,0,66,3125,66,0.86528,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,124,0,576,0,0,12,0,700,12,576,124,0,12,700,12,0.8228571428571428,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,67388,C,0,418,0,2175,0,0,59,0,2593,59,2175,418,0,59,2593,59,0.8387967605090628,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,388,0,2351,0,0,35,0,2739,35,2351,388,0,35,2739,35,0.8583424607520993,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,404,0,1672,0,0,72,0,2076,72,1672,404,0,72,2076,72,0.8053949903660886,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,104,0,391,0,0,7,0,495,7,391,104,0,7,495,7,0.7898989898989899,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,67592,C,0,532,0,1787,0,0,2399,0,2319,2399,1787,532,0,2399,2319,2399,0.7705907718844329,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,516,0,1989,0,0,2274,0,2505,2274,1989,516,0,2274,2505,2274,0.7940119760479042,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,394,0,1382,0,0,2029,0,1776,2029,1382,394,0,2029,1776,2029,0.7781531531531531,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,127,0,299,0,0,709,0,426,709,299,127,0,709,426,709,0.7018779342723005,0.0,3.29609838798906e-281,3.4897025508795284e-279
Phylloglossum_drummondii_cp_1kb,68212,C,0,194,0,1612,0,0,923,0,1806,923,1612,194,0,923,1806,923,0.8925802879291251,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,313,0,4570,0,0,935,0,4883,935,4570,313,0,935,4883,935,0.9359000614376408,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,468,0,3714,0,0,1312,0,4182,1312,3714,468,0,1312,4182,1312,0.8880918220946915,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,229,0,2511,0,0,356,0,2740,356,2511,229,0,356,2740,356,0.9164233576642336,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,68886,C,0,615,0,21041,0,0,37,0,21656,37,21041,615,0,37,21656,37,0.9716014037680089,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,506,0,22635,0,0,43,0,23141,43,22635,506,0,43,23141,43,0.9781340477939587,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,610,0,15910,0,0,37,0,16520,37,15910,610,0,37,16520,37,0.9630750605326877,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,557,0,8885,0,0,7,0,9442,7,8885,557,0,7,9442,7,0.9410082609616607,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,68887,C,0,11143,0,10717,0,0,36,0,21860,36,10717,11143,0,36,21860,36,0.490256175663312,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,9765,0,13573,0,0,42,0,23338,42,13573,9765,0,42,23338,42,0.5815836832633473,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,9269,0,7399,0,0,40,0,16668,40,7399,9269,0,40,16668,40,0.4439044876409887,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,7261,0,2261,0,0,9,0,9522,9,2261,7261,0,9,9522,9,0.23745011552194917,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,69066,C,0,17062,0,3055,0,0,58,0,20117,58,3055,17062,0,58,20117,58,0.151861609583934,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,18753,0,1715,0,0,76,0,20468,76,1715,18753,0,76,20468,76,0.08378932968536251,0.0,6.180368367570793e-92,6.167034011161308e-90,Phylloglossum_drummondii_cp_1kb,C,0,2188,0,11559,0,0,81,0,13747,81,11559,2188,0,81,13747,81,0.840838001018404,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,6331,0,1054,0,0,22,0,7385,22,1054,6331,0,22,7385,22,0.14272173324306026,0.0,3.4944787344907645e-200,3.521863351496629e-198
Phylloglossum_drummondii_cp_1kb,69494,C,0,1990,0,4032,0,0,73,0,6022,73,4032,1990,0,73,6022,73,0.6695450016605778,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1858,0,5782,0,0,60,0,7640,60,5782,1858,0,60,7640,60,0.756806282722513,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1644,0,2464,0,0,63,0,4108,63,2464,1644,0,63,4108,63,0.5998052580331061,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,800,0,204,0,0,19,0,1004,19,204,800,0,19,1004,19,0.20318725099601595,0.0,2.936096287778818e-65,2.597020526612125e-63
Phylloglossum_drummondii_cp_1kb,70466,C,0,524,0,2348,0,0,334,0,2872,334,2348,524,0,334,2872,334,0.8175487465181058,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,595,0,3416,0,0,299,0,4011,299,3416,595,0,299,4011,299,0.8516579406631762,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,14,0,99,0,0,319,0,113,319,99,14,0,319,113,319,0.8761061946902655,0.0,2.1256706304912566e-112,2.1495378095002814e-110,Phylloglossum_drummondii_cp_1kb,C,0,153,0,393,0,0,134,0,546,134,393,153,0,134,546,134,0.7197802197802198,0.0,0.0,0.0
